Relation	Catalogue ARK	Repository	Shelfmark	Title	Language	Creator	Date	Digitised by	Source images	Metadata Source	Format	Type	Gallica
http://catalogue.bnf.fr/ark:/12148/cb30271903x	ark:/12148/cb30271903x	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3516	Psiché, tragédie ballet, par J.-B. P. Molière (P. Corneille et Quinault)	français	Molière	1673	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280564h	In-12, 91 p. (Picot, 96.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280564h
http://catalogue.bnf.fr/ark:/12148/cb386511916	ark:/12148/cb386511916	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3520	Psiché, tragédie-ballet par J. B. P. Molière	français	Molière	1680	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280566b	84 p. : planche gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280566b
http://catalogue.bnf.fr/ark:/12148/cb309586027	ark:/12148/cb309586027	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3551	Les Femmes savantes, comédie, par J.-B. P. Molière	français	Molière	1673	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280569k	In-12, 2 ff. n. ch., 92 p. (Lacroix, 23.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280569k
http://catalogue.bnf.fr/ark:/12148/cb458582947	ark:/12148/cb458582947	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3517	Psiché, tragédie ballet. Par J. B. P. Moliere	français	Molière	1673	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280573g	94 p. (dont 2 f. non chiffrés comptant dans la pagination), 1 p. pour l'extrait du privilège ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280573g
http://catalogue.bnf.fr/ark:/12148/cb30959040c	ark:/12148/cb30959040c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3649	Mélisse, tragi-comédie pastorale...	français		1658	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280578j	[8]-80 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280578j
http://catalogue.bnf.fr/ark:/12148/cb38651697n	ark:/12148/cb38651697n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-4552	Andromaque, tragédie	français	Racine, Jean	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280589b	6 ff. non ch., 95 p., privilège ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280589b
http://catalogue.bnf.fr/ark:/12148/cb38652638c	ark:/12148/cb38652638c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 4-RF-6489	Tite, tragi-comédie par le Sieur de Magnon,...	français	Magnon, Jean	1660	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1281031q	6 ff., 116 p. ; In-4 °	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1281031q
http://catalogue.bnf.fr/ark:/12148/cb386504479	ark:/12148/cb386504479	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2157	Andromède, tragédie représentée avec les machines sur le théâtre royal de Bourbon	français	Corneille, Pierre	1660	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1281045r	84 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1281045r
http://catalogue.bnf.fr/ark:/12148/cb329688713	ark:/12148/cb329688713	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 16-YF-656	L'Amour à la mode , comédie [par Thomas Corneille]	français	Corneille, Thomas	1656	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1311799	In-12, 105 p. [Acq. 1381-66]	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1311799
http://catalogue.bnf.fr/ark:/12148/cb319692094	ark:/12148/cb319692094	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, GD-18109	Stilicon, tragédie	français	Corneille, Thomas	1661	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1336391	[8]-71 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1336391
http://catalogue.bnf.fr/ark:/12148/cb30745679j	ark:/12148/cb30745679j	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-625	Thesee, ou Le prince reconnu . Tragi-comedie en prose	français	Puget de La Serre, Jean	1644	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1343846	[4]-100 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1343846
http://catalogue.bnf.fr/ark:/12148/cb302352750	ark:/12148/cb302352750	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, GD-1198	Philis, tragédie . A monsieur de Bassompierre, seigneur et baron dudit lieu, Harouel, Remouille, Baudricourt &amp;c. colonel de quinze cens chevaux reistres entretenus pour le service du Roy	français	Chevalier, Guillaume de	1609	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1352544	[8]-64 f. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1352544
http://catalogue.bnf.fr/ark:/12148/cb30271634c	ark:/12148/cb30271634c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, RESERVE 4-BL-3515	Horace, tragédie (par P. Corneille)	français	Corneille, Pierre	1641	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1510050j	In-4° , 6 ff. non ch., 103 p., front. gravé. (Picot, 15.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1510050j
http://catalogue.bnf.fr/ark:/12148/cb30654930t	ark:/12148/cb30654930t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, RESERVE 4-BL-3606	Balde, reine des Sarmates . Tragédie	français	Jobert, F	1651	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1510696m	[VIII]-100 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1510696m
http://catalogue.bnf.fr/ark:/12148/cb33474364z	ark:/12148/cb33474364z	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, RESERVE 8-H-8136	Le Marquis de Louvois sur la sellette, criminel examiné en jugement par l'Europe, et ses filles, ses interrogats, ses réponses et enfin la sentence portée par l'Europe	français		1695	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1511056b	116 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1511056b
http://catalogue.bnf.fr/ark:/12148/cb301374615	ark:/12148/cb301374615	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1716	Alphée et Aréthuse : tragédie, représentée devant Sa Majesté à Fontainebleau au mois d'octobre 1686 / mise en musique par M. de Boësset,... ; et en vers par M. Boucher	français	Boucher	1686	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1511203w	42 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1511203w
http://catalogue.bnf.fr/ark:/12148/cb30419731n	ark:/12148/cb30419731n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, 8-BL-14422	Grapinian, ou Arlequin procureur, comédie	français	Fatouville, Anne Mauduit de	1684	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1511988d	XII-101 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1511988d
http://catalogue.bnf.fr/ark:/12148/cb30729994t	ark:/12148/cb30729994t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1724	Amadis de Grèce, tragédie [par A. Houdar de La Motte], représentée par l'Académie royale de musique	français	La Motte, Antoine de	1699	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1512077t	In-4° , 60 p.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1512077t
http://catalogue.bnf.fr/ark:/12148/cb39325249n	ark:/12148/cb39325249n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, 8-BL-14419	Le garçon sans conduite, comedie. Par monsieur A. I. M***	français	Montfleury	1698	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1512308m	24 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1512308m
http://catalogue.bnf.fr/ark:/12148/cb31183482b	ark:/12148/cb31183482b	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, GD-1687 (1)	Les Thuilleries trage-comedie	français		1636	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1513094n	[8]-103 p. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1513094n
http://catalogue.bnf.fr/ark:/12148/cb38768451v	ark:/12148/cb38768451v	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, GD-1687 (2)	Alidor et Oronte. Tragi-comedie du sieur de R.	français	Rayssiguier, De	1636	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1513096g	14-123 p. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1513096g
http://catalogue.bnf.fr/ark:/12148/cb30507444n	ark:/12148/cb30507444n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1978	Le desniaisé , comédie. [par Gillet de La Tessonerie]	français	Gillet de La Tessonerie	1648	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1513897n	IV-161 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1513897n
http://catalogue.bnf.fr/ark:/12148/cb30881255g	ark:/12148/cb30881255g	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1984	Le dictateur romain , tragédie...	français	Mareschal, André	1646	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1513909d	VIII-95 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1513909d
http://catalogue.bnf.fr/ark:/12148/cb302353351	ark:/12148/cb302353351	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, 8-BL-14202 (2)	La disgrâce des domestiques : comédie représentée sur le théâtre royal du Marais / [par J. Chevalier]	français	Chevalier, Jean	1662	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1519298v	48 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1519298v
http://catalogue.bnf.fr/ark:/12148/cb393251330	ark:/12148/cb393251330	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, 8-BL-14202 (3)	Les Galans ridicules ou les Amours de Guillot et de Ragotin, comédie...	français	Chevalier, Jean	1662	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1519300g	52 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1519300g
http://catalogue.bnf.fr/ark:/12148/cb30235334p	ark:/12148/cb30235334p	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arsenal, GD-947	Les barbons amoureux, et rivaux de leurs fils. Comedie	français	Chevalier, Jean	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1520228p	[6]-47 p. (sig. à6 A-B12) ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1520228p
http://catalogue.bnf.fr/ark:/12148/cb30730049j	ark:/12148/cb30730049j	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2222	Issé : pastorale héroïque en musique, représentée devant S. M., à Trianon, le 17 de décembre 1697, par l'Académie royale de musique [par A. Houdar de La Motte]	français	La Motte, Antoine de	1697	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1520591g	VIII-43 p. ; In-4°	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1520591g
http://catalogue.bnf.fr/ark:/12148/cb30958912c	ark:/12148/cb30958912c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2362	La princesse d'Élide : [intermèdes], comédie héroïque meslée de musique et d'entrée de ballet / [de Molière]	français	Molière	1692	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1521139f	20 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1521139f
http://catalogue.bnf.fr/ark:/12148/cb30448248c	ark:/12148/cb30448248c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2382	Psyché, tragédie représentée par l'Académie royale de musique. [Paroles de Th. Corneille et Fontenelle, musique de Lulli.]	français	Fontenelle, Bernard de	1678	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1521631v	In-4° , 7 ff. non ch., 59 p.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1521631v
http://catalogue.bnf.fr/ark:/12148/cb31164694q	ark:/12148/cb31164694q	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2371	Proserpine : tragédie en musique ornée d'entrées et de ballet, de machines, &amp; de changemens de théâtre : représentée devant sa majesté à Saint Germain en Laye le troisième février 1680	français	Quinault, Philippe	1680	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1521651m	1 vol. (75 p.) : pl. gr.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1521651m
http://catalogue.bnf.fr/ark:/12148/cb335564305	ark:/12148/cb335564305	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2372	Proserpine, tragédie en musique , ornée d'entrées de ballet, de machines, &amp; de changements de théâtre. Représentée devant sa majesté à Saint Germain en Laye le troisième février 1680	français	Quinault, Philippe	1680	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1521653f	80 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1521653f
http://catalogue.bnf.fr/ark:/12148/cb31257042h	ark:/12148/cb31257042h	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2493	Vénus et Adonis , tragédie en musique représentée par l'Académie royale de musique	français	Rousseau, Jean-Baptiste	1697	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1522369k	52 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1522369k
http://catalogue.bnf.fr/ark:/12148/cb30448253z	ark:/12148/cb30448253z	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2471	Thétis et Pélée, tragédie en musique, représentée par l'Académie royalle de musique. [Paroles de Fontenelle, musique de Colasse.]	français	Fontenelle, Bernard de	1697	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1522463f	In-4° , 56 p.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1522463f
http://catalogue.bnf.fr/ark:/12148/cb336531198	ark:/12148/cb336531198	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2517	Zephire et Flore, opéra représenté par l'Académie royale de musique	français		1688	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1522495d	In-4°	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1522495d
